month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
11,2023,Camp Washington,30,13,0,17,191.3946,370.301,1128,520,109,67,18,4.2845,0.309615385,0.86960362,1.61,1,101520,434962.44,59618.461,0.137065768,1878.5,0.018503743,1.025173131,6244.383333,0.061508898,0,0,0,0,0,0,0,0,0.061508898
11,2023,Carthage,30,13,0,17,191.3946,370.301,2962,1094,905,576,145,4.2845,0.174588665,0.808487356,2.7,1,266580,1142162.01,70727.491,0.061924219,15934.1,0.059772301,0.930183876,4136.828833,0.015518152,0,0,0,0,0,0,0,0,0.015518152
11,2023,Clifton,30,13,0,17,191.3946,370.301,8012,4101,1091,543,155,4.2845,0.058522312,0.895678177,1.940058466,0.4,721080,3089467.26,88872.24,0.028766202,6170.32,0.008557053,0.933001432,8485.829167,0.011768222,759.1666667,0.001052819,0,0,0,0,0,0,0.01282104
11,2023,College Hill,30,13,0,17,191.3946,370.301,16324,7124,3721,2033,828,4.2845,0.20620438,0.813060802,2.238321039,1,1469160,6294616.02,543972.169,0.086418642,63228.1,0.043036905,0.942516349,9623.683333,0.006550466,1641.666667,0.001117419,0,0,0,0,420,2.86E-04,0.00823964
11,2023,Columbia Tusculum,30,13,0,17,191.3946,370.301,1597.922102,755.1396884,284.111962,159.086084,25.33747029,4.2845,0.048954895,0.980076407,2.11,0.13,143812.9892,616166.7521,13689.20758,0.022216725,529.8488714,0.003684291,1.005977424,0,0,0,0,0,0,0,0,0,0,0
11,2023,Corryville,30,13,0,17,191.3946,370.301,4442,1987,267,78,1,4.2845,0.023653749,0.686047929,2.159706325,1,399780,1712857.41,17404.147,0.010160885,1745.9,0.004367152,0.700575965,12590.0795,0.03149252,666.6666667,0.001667584,0,0,0,0,0,0,0.033160103
11,2023,CUF,30,13,0,17,191.3946,370.301,17903,6110,478,165,120,4.2845,0.052373159,0.77211139,2.154798515,1,1611270,6903486.315,118496.32,0.017164707,6298.5,0.003909028,0.793185126,16478.64083,0.010227113,30,1.86E-05,0,0,0,0,0,0,0.010245732
11,2023,Downtown,30,13,0,17,191.3946,370.301,5501.109548,3389.128053,229.8482605,28.20355292,0,4.2845,0.072973797,0.934914516,1.449603319,1,495099.8594,2121255.347,91581.93333,0.04317346,623.2985196,0.001258935,0.979346911,479.25,9.68E-04,0,0,0,0,0,0,0,0,9.68E-04
11,2023,East End,30,13,0,17,191.3946,370.301,1306,681,172,111,38,4.2845,0.114537445,0.955370044,1.9,1,117540,503600.13,28883.478,0.057353992,3292.9,0.028015144,1.04073918,4728.059667,0.040225112,0,0,0,0,0,0,0,0,0.040225112
11,2023,East Price Hill,30,13,0,17,191.3946,370.301,15955,6112,5263,2574,882,4.2845,0.296138743,0.73184202,2.599238879,1,1435950,6152327.775,670244.81,0.108941662,76377.6,0.053189596,0.893973277,32503.8125,0.022635755,1690.666667,0.001177385,0,0,0,0,346,2.41E-04,0.024295051
11,2023,East Walnut Hills,30,13,0,17,191.3946,370.301,3876.895887,2470.430591,361.3496144,200.8348329,39.33868895,4.2845,0.03423318,0.915068833,1.552788732,1,348920.6298,1494950.438,31316.61259,0.020948261,5307.834833,0.015212155,0.95122925,9458.254167,0.02710718,1479.166667,0.004239264,0,0,0,0,0,0,0.031346444
11,2023,East Westwood,30,13,0,17,191.3946,370.301,2446.440728,1082.362735,662.7084265,423.8682901,112.1505178,4.2845,0.403008497,0.730271131,2.233280064,1,220179.6656,943359.7771,161525.8069,0.171223971,11846.01565,0.053801588,0.955296689,639,0.002902175,183.3333333,8.33E-04,0,0,0,0,0,0,0.003734829
11,2023,English Woods,30,13,0,17,191.3946,370.301,494.8152745,231.9093079,114.9365155,56.78949881,23.98281623,4.2845,0.24195122,0.715299412,2.1,1,44533.3747,190803.2439,20777.86308,0.108896802,1785.068162,0.040083829,0.864280043,0,0,498.3333333,0.011190109,0,0,0,0,0,0,0.011190109
11,2023,Evanston,30,13,0,17,191.3946,370.301,8421.154843,3511.949534,1469.161852,755.5963693,308.2870928,4.2845,0.090933908,0.854076328,2.101616559,0.36,757903.9359,3247239.413,118257.5855,0.036417883,8464.256825,0.011167981,0.901662192,19730.59892,0.026033113,325.8333333,4.30E-04,0,0,0,0,0,0,0.026463027
11,2023,Hartwell,30,13,0,17,191.3946,370.301,5403,2462,852,527,174,4.2845,0.097887896,0.924583721,2.07,1,486270,2083423.815,89242.541,0.042834559,15492.1,0.031859049,0.99927733,3732.654167,0.007676094,76.66666667,1.58E-04,0,0,0,0,383,7.88E-04,0.009409013
11,2023,Hyde Park,30,13,0,17,191.3946,370.301,13559,6539,2522,1119,401,4.2845,0.011010858,0.940017258,2.057848168,0.65,1220310,5228418.195,26661.672,0.005099376,21834.8,0.017892831,0.963009465,890.25,7.30E-04,0,0,0,0,0,0,0,0,7.30E-04
11,2023,Kennedy Heights,30,13,0,17,191.3946,370.301,4275,2222,492,333,67,4.2845,0.143564356,0.848252783,1.91,1,384750,1648461.375,118126.019,0.071658348,8840,0.022975958,0.94288709,3364.652083,0.008745035,933.3333335,0.002425818,0,0,0,0,0,0,0.011170852
11,2023,Linwood,30,13,0,17,191.3946,370.301,697.8846052,329.8035384,124.0844996,69.48006337,11.06601532,4.2845,0.048954895,0.980076407,2.11,1,62809.61447,269107.7932,5978.693964,0.022216725,1780.068339,0.028340698,1.030633831,0,0,0,0,0,0,0,0,0,0,0
11,2023,Lower Price Hill,30,13,0,17,191.3946,370.301,876.9691235,298.6394422,294.0916335,80.34462151,68.21713147,4.2845,0.631979695,0.466354618,2.32,1,78927.22112,338163.6789,69888.41254,0.20667037,3283.214741,0.041598002,0.71462299,5497.336,0.069650697,850,0.010769415,0,0,0,0,0,0,0.080420112
11,2023,Madisonville,30,13,0,17,191.3946,370.301,10561.56341,5445.440516,1620.369809,794.7861953,232.8462402,4.2845,0.096409902,0.87532009,1.957708987,1,950540.7071,4072591.659,194405.947,0.047735193,22710.67682,0.023892377,0.94694766,64207.66833,0.067548573,722.4999999,7.60E-04,0,0,0,0,279,2.94E-04,0.068895701
11,2023,Millvale,30,13,0,17,191.3946,370.301,2408.391731,825.648213,1009.460406,614.7161878,61.01962158,4.2845,0.515510949,0.498484702,2.9,1,216755.2558,928687.8934,157611.4715,0.169714145,14933.76139,0.068896882,0.737095729,19307.19667,0.089073719,0,0,0,0,0,0,0,0,0.089073719
11,2023,Mt. Adams,30,13,0,17,191.3946,370.301,1592,984,97,65,11,4.2845,0,0.934637005,1.62,0.13,143280,613883.16,0,0,218.348,0.001523925,0.93616093,0,0,285,0.001989112,0,0,0,0,0,0,0.001989112
11,2023,Mt. Airy,30,13,0,17,191.3946,370.301,8855.104818,4117.800593,2459.034396,1515.051742,311.7610082,4.2845,0.246881058,0.716394854,2.140346369,1,796959.4337,3414572.693,376450.5769,0.110248225,40372.56178,0.050658239,0.877301318,3201.4875,0.004017127,32,4.02E-05,0,0,0,0,0,0,0.00405728
11,2023,Mt. Auburn,30,13,0,17,191.3946,370.301,5192,2640,771,558,145,4.2845,0.15719697,0.793266802,1.851103211,1,467280,2002061.16,153674.915,0.076758352,15536.3,0.033248374,0.903273527,13278.85275,0.028417336,884.1666667,0.001892156,0,0,0,0,0,0,0.030309492
11,2023,Mt. Lookout,30,13,0,17,191.3946,370.301,5018.193293,2134.056773,1254.803538,660.4338527,168.5965144,4.2845,0.016816196,0.97521814,2.359967974,0.13,451637.3964,1935040.425,13288.88746,0.006867499,2381.804245,0.005273709,0.987359348,0,0,0,0,0,0,0,0,0,0,0
11,2023,Mt. Washington,30,13,0,17,191.3946,370.301,11815.2445,5463.880907,2649.821269,1560.902515,620.874501,4.2845,0.13778012,0.908509681,2.133691957,0.45,1063372.005,4556017.355,278767.8385,0.061186738,21697.77243,0.020404687,0.990101105,41642.49392,0.039160796,0,0,0,0,0,0,0,0,0.039160796
11,2023,North Avondale - Paddock Hills,30,13,0,17,191.3946,370.301,4209.94927,1687.619875,609.4885337,370.5687978,55.37421821,4.2845,0.135145368,0.902230071,2.084645892,1,378895.4343,1623377.488,84456.03388,0.052024889,9413.340653,0.024844165,0.979099125,1232.916667,0.003253976,322.8333333,8.52E-04,0,0,0,0,0,0,0.004106014
11,2023,North Fairmount,30,13,0,17,191.3946,370.301,1692.184726,793.0906921,393.0634845,194.2105012,82.01718377,4.2845,0.24195122,0.715299412,2.1,1,152296.6253,652514.8911,71056.78492,0.108896802,6104.631838,0.040083829,0.864280043,1364.678333,0.00896066,545.8333333,0.003584015,0,0,0,0,0,0,0.012544675
11,2023,Northside,30,13,0,17,191.3946,370.301,8407,4175,1198,548,192,4.2845,0.123113772,0.879595765,2.010178004,1,756630,3241781.235,190334.714,0.058713004,16354,0.021614263,0.959923032,63952.45158,0.084522754,1694.166667,0.002239095,0,0,0,0,105,1.39E-04,0.087039396
11,2023,Oakley,30,13,0,17,191.3946,370.301,11405.43659,6478.559484,1361.630191,602.2138047,115.1537598,4.2845,0.016825594,0.946980836,1.739411667,1,1026489.293,4397993.376,40364.88701,0.009178024,15853.82318,0.015444704,0.971603563,0,0,300.8333333,2.93E-04,0,0,0,0,0,0,2.93E-04
11,2023,Over-the-Rhine,30,13,0,17,191.3946,370.301,6180,3155,840,328,149,4.2845,0.203486529,0.849835918,1.818869231,0.65,556200,2383038.9,237733.242,0.099760538,6852.105,0.012319498,0.961915954,352703.8579,0.634131352,958.3333334,0.001723001,0,0,0,0,0,0,0.635854353
11,2023,Pendleton,30,13,0,17,191.3946,370.301,1163,558,238,154,36,4.2845,0.082437276,0.89748322,2.08,1,104670,448458.615,17033.846,0.037983095,4199,0.040116557,0.975582871,0,0,0,0,0,0,0,0,0,0,0
11,2023,Pleasant Ridge,30,13,0,17,191.3946,370.301,7308.599434,3688.551367,1534.065033,828.6644675,150.332705,4.2845,0.131432997,0.883372961,1.952439432,1,657773.9491,2818232.485,179520.9476,0.063699836,21635.83751,0.032892512,0.979965309,0,0,0,0,0,0,0,0,0,0,0
11,2023,Queensgate,30,13,0,17,191.3946,370.301,280.0308765,95.36055777,93.90836653,25.65537849,21.78286853,4.2845,0.631979695,0.466354618,2.32,1,25202.77888,107981.3061,22316.53646,0.20667037,1048.385259,0.041598002,0.71462299,0,0,3552.5,0.140956678,0,0,0,0,0,0,0.140956678
11,2023,Riverside,30,13,0,17,191.3946,370.301,2088.550898,829.5508982,512.3952096,212.3473054,86.07784431,4.2845,0.216450716,0.830840211,2.513273138,1,187969.5808,805355.6691,66490.09453,0.082559914,6595.195808,0.035086506,0.948486631,307586.4803,1.63636307,0,0,0,0,0,0,0,0,1.63636307
11,2023,Roselawn,30,13,0,17,191.3946,370.301,7449,3583,1509,1121,162,4.2845,0.234161317,0.728904,2.031551069,1,670410,2872371.645,310682.539,0.108162375,28354.3,0.042293969,0.879360344,78192.80058,0.116634299,530.1666667,7.91E-04,0,0,0,0,0,0,0.117425109
11,2023,Sayler Park,30,13,0,17,191.3946,370.301,2745,1184,682,423,106,4.2845,0.199324324,0.857092042,2.314898367,1,247050,1058485.725,87391.036,0.082562319,11690.9,0.047322,0.98697636,3259.72,0.013194576,0,0,0,0,0,0,0,0,0.013194576
11,2023,Sedamsville,30,13,0,17,191.3946,370.301,590.4491018,200.4491018,187.6047904,48.65269461,38.92215569,4.2845,0.316504854,0.750546837,2.81,1,53140.41916,227680.1259,23493.04847,0.10318445,1935.404192,0.036420567,0.890151854,0,0,0,0,0,0,0,0,0,0,0
11,2023,South Cumminsville,30,13,0,17,191.3946,370.301,788.6082691,270.351787,330.5395936,201.2838122,19.98037842,4.2845,0.515510949,0.498484702,2.9,1,70974.74422,304091.2916,51608.59347,0.169714145,4889.938612,0.068896882,0.737095729,6670.454167,0.09398349,0,0,0,0,0,0,0,0,0.09398349
11,2023,South Fairmount,30,13,0,17,191.3946,370.301,1960,852,478,231,108,4.2845,0.253521127,0.718636272,2.13,1,176400,755785.8,79985.016,0.105830271,7491.9,0.042471088,0.866937631,1061.258333,0.006016204,0,0,0,0,0,0,0,0,0.006016204
11,2023,Spring Grove Village,30,13,0,17,191.3946,370.301,2163,927,549,327,132,4.2845,0.252427184,0.77983631,2.32,1,194670,834063.615,86650.434,0.103889479,10143.9,0.052108183,0.935833971,0,0,0,0,0,0,0,0,0,0,0
11,2023,Villages at Roll Hill,30,13,0,17,191.3946,370.301,2262,901,1261,630,135,4.2845,0.612652608,0.359694036,2.51,1,203580,872238.51,204406.152,0.234346626,16906.5,0.083045977,0.677086639,0,0,493.3333333,0.00242329,0,0,0,0,0,0,0.00242329
11,2023,Walnut Hills,30,13,0,17,191.3946,370.301,6259,3678,829,359,193,4.2845,0.347471452,0.790895394,1.714202261,0.69,563310,2413501.695,473244.678,0.196082182,8417.448,0.014942834,1.00192041,10143.9395,0.018007739,13745.16667,0.024400715,0,0,0,0,249,4.42E-04,0.043292514
11,2023,West End,30,13,0,17,191.3946,370.301,7764.890452,3592.871947,2249.151739,1322.796447,198,4.2845,0.433269674,0.699608129,2.182286781,1,698840.1406,2994180.583,576441.0707,0.192520476,33609.60148,0.048093404,0.94022201,126776.5773,0.181409982,3801.333333,0.005439489,0,0,0,0,557,7.97E-04,0.188443541
11,2023,West Price Hill,30,13,0,17,191.3946,370.301,18811.14342,7650.011933,5370.627021,3261.091031,1051.858812,4.2845,0.201424858,0.815275332,2.450516273,1,1693002.908,7253670.958,570597.7622,0.078663309,95316.19154,0.056300076,0.950238717,5596.041667,0.003305394,58.33333333,3.45E-05,0,0,0,0,318,1.88E-04,0.003715513
11,2023,Westwood,30,13,0,17,191.3946,370.301,34059.55927,15074.63727,9471.291574,4788.13171,1273.849482,4.2845,0.213391444,0.823986694,2.266125449,1,3065360.334,13133536.35,1191183.746,0.090697868,133969.7843,0.043704416,0.958388978,14937.99917,0.004873163,330,1.08E-04,0,0,0,0,328,1.07E-04,0.005194821
11,2023,Winton Hills,30,13,0,17,191.3946,370.301,5401,2699,2102,1050,281,4.2845,0.519081141,0.64571331,2,1,486090,2082652.605,518791.701,0.24910141,29415.1,0.060513691,0.955328411,2640.483333,0.005432087,55,1.13E-04,0,0,0,0,0,0,0.005545235
11,2024,Avondale,30,16,0,14,192.9768,375.8042,12825,5866,3070,1560,841,4.395897,0.423968633,0.680884522,2.051463803,1,1154250,5073964.112,934625.0454,0.184200169,43698.2,0.037858523,0.902943213,24831.99,0.021513528,0,0,0,0,0,0,0,0,0.021513528
11,2024,Bond Hill,30,16,0,14,192.9768,375.8042,6723,3165,1495,1154,129,4.395897,0.165876777,0.856708884,2.105112908,1,605070,2659825.398,197297.205,0.074176751,23350.6,0.038591568,0.969477202,36588.59492,0.06047002,0,0,0,0,0,0,0,0,0.06047002
11,2024,California,30,16,0,14,192.9768,375.8042,954.8278805,335.9772404,260.6600284,135.3627312,45.46799431,4.395897,0.026859504,0.983227553,2.83,0.13,85934.50925,377759.2514,3391.325526,0.008977478,427.8454964,0.004978739,0.99718377,0,0,0,0,0,0,0,0,0,0,0
11,2024,Camp Washington,30,16,0,14,192.9768,375.8042,1128,520,109,67,18,4.395897,0.309615385,0.865451871,1.61,1,101520,446271.4634,60504.4762,0.135577739,1547,0.015238377,1.016267987,5350.533333,0.052704229,0,0,0,0,0,0,0,0,0.052704229
11,2024,Carthage,30,16,0,14,192.9768,375.8042,2962,1094,905,576,145,4.395897,0.174588665,0.803194785,2.7,1,266580,1171858.222,71778.6022,0.061251951,13122.2,0.049224248,0.913670983,0,0,0,0,0,0,0,0,0,0,0
11,2024,Clifton,30,16,0,14,192.9768,375.8042,8012,4101,1091,543,155,4.395897,0.058522312,0.890814013,1.940058466,0.4,721080,3169793.409,90193.008,0.028453907,5081.44,0.007046985,0.926314906,9001.112833,0.012482821,0,0,0,0,0,0,0,0,0.012482821
11,2024,College Hill,30,16,0,14,192.9768,375.8042,16324,7124,3721,2033,828,4.395897,0.20620438,0.809406738,2.238321039,1,1469160,6458276.037,552056.3698,0.085480454,52070.2,0.035442157,0.930329349,1550.833333,0.001055592,0,0,0,0,0,0,0,0,0.001055592
11,2024,Columbia Tusculum,30,16,0,14,192.9768,375.8042,1597.922102,755.1396884,284.111962,159.086084,25.33747029,4.395897,0.048954895,0.979103758,2.11,0.13,143812.9892,632187.0877,13892.64869,0.021975534,436.3461294,0.003034122,1.004113414,0,0,0,0,0,0,0,0,0,0,0
11,2024,Corryville,30,16,0,14,192.9768,375.8042,4442,1987,267,78,1,4.395897,0.023653749,0.679375607,2.159706325,1,399780,1757391.703,17662.7974,0.010050575,1437.8,0.003596478,0.69302266,10541.2255,0.026367566,0,0,0,0,0,0,0,0,0.026367566
11,2024,CUF,30,16,0,14,192.9768,375.8042,17903,6110,478,165,120,4.395897,0.052373159,0.765850345,2.154798515,1,1611270,7082976.959,120257.344,0.016978362,5187,0.0032192,0.786047907,16528.24083,0.010257896,0,0,0,0,0,0,0,0,0.010257896
11,2024,Downtown,30,16,0,14,192.9768,375.8042,5501.109548,3389.128053,229.8482605,28.20355292,0,4.395897,0.072973797,0.93242169,1.449603319,1,495099.8594,2176407.986,92942.97123,0.042704756,513.3046632,0.00103677,0.976163215,687.9768333,0.001389572,0,0,0,0,0,0,0,0,0.001389572
11,2024,East End,30,16,0,14,192.9768,375.8042,1306,681,172,111,38,4.395897,0.114537445,0.953790999,1.9,1,117540,516693.7334,29312.7276,0.056731339,2711.8,0.023071295,1.033593633,4319.755,0.036751361,0,0,0,0,0,0,0,0,0.036751361
11,2024,East Price Hill,30,16,0,14,192.9768,375.8042,15955,6112,5263,2574,882,4.395897,0.296138743,0.726344179,2.599238879,1,1435950,6312288.297,680205.602,0.107758957,62899.2,0.043803196,0.877906332,27187.75433,0.018933636,0,0,0,0,0,0,0,0,0.018933636
11,2024,East Walnut Hills,30,16,0,14,192.9768,375.8042,3876.895887,2470.430591,361.3496144,200.8348329,39.33868895,4.395897,0.03423318,0.912603305,1.552788732,1,348920.6298,1533819.15,31782.02203,0.020720841,4371.158098,0.012527657,0.945851802,4388.475,0.012577287,0,0,0,0,0,0,0,0,0.012577287
11,2024,East Westwood,30,16,0,14,192.9768,375.8042,2446.440728,1082.362735,662.7084265,423.8682901,112.1505178,4.395897,0.403008497,0.723678952,2.233280064,1,220179.6656,967887.1313,163926.3103,0.16936511,9755.542304,0.04430719,0.937351252,515.688,0.002342124,0,0,0,0,0,0,0,0,0.002342124
11,2024,English Woods,30,16,0,14,192.9768,375.8042,494.8152745,231.9093079,114.9365155,56.78949881,23.98281623,4.395897,0.24195122,0.707927445,2.1,1,44533.3747,195764.1283,21086.6517,0.107714584,1470.056134,0.033010212,0.848652241,0,0,0,0,0,0,0,0,0,0,0
11,2024,Evanston,30,16,0,14,192.9768,375.8042,8421.154843,3511.949534,1469.161852,755.5963693,308.2870928,4.395897,0.090933908,0.850557883,2.101616559,0.36,757903.9359,3331667.638,120015.0616,0.036022519,6970.564444,0.009197161,0.895777563,15065.336,0.019877633,0,0,0,0,0,0,0,0,0.019877633
11,2024,Hartwell,30,16,0,14,192.9768,375.8042,5403,2462,852,527,174,4.395897,0.097887896,0.91892957,2.07,1,486270,2137592.834,90568.8122,0.042369534,12758.2,0.026236864,0.987535968,2337.11,0.004806198,0,0,0,0,0,0,0,0,0.004806198
11,2024,Hyde Park,30,16,0,14,192.9768,375.8042,13559,6539,2522,1119,401,4.395897,0.011010858,0.937673531,2.057848168,0.65,1220310,5364357.068,27057.9024,0.005044016,17981.6,0.014735272,0.957452819,811.375,6.65E-04,0,0,0,0,0,0,0,0,6.65E-04
11,2024,Kennedy Heights,30,16,0,14,192.9768,375.8042,4275,2222,492,333,67,4.395897,0.143564356,0.84408065,1.91,1,384750,1691321.371,119881.5398,0.070880403,7280,0.018921378,0.93388243,2141.8125,0.005566764,0,0,0,0,0,0,0,0,0.005566764
11,2024,Linwood,30,16,0,14,192.9768,375.8042,697.8846052,329.8035384,124.0844996,69.48006337,11.06601532,4.395897,0.048954895,0.979103758,2.11,1,62809.61447,276104.5958,6067.545868,0.021975534,1465.938632,0.023339399,1.02441869,0,0,0,0,0,0,0,0,0,0,0
11,2024,Lower Price Hill,30,16,0,14,192.9768,375.8042,876.9691235,298.6394422,294.0916335,80.34462151,68.21713147,4.395897,0.631979695,0.457495274,2.32,1,78927.22112,346955.9345,70927.05384,0.204426692,2703.823904,0.034257179,0.696179144,7209.251667,0.091340498,0,0,0,0,0,0,0,0,0.091340498
11,2024,Madisonville,30,16,0,14,192.9768,375.8042,10561.56341,5445.440516,1620.369809,794.7861953,232.8462402,4.395897,0.096409902,0.87139661,1.957708987,1,950540.7071,4178479.043,197295.0961,0.047216964,18702.91033,0.019676075,0.938289649,26005.57367,0.027358716,0,0,0,0,0,0,0,0,0.027358716
11,2024,Millvale,30,16,0,14,192.9768,375.8042,2408.391731,825.648213,1009.460406,614.7161878,61.01962158,4.395897,0.515510949,0.492580884,2.9,1,216755.2558,952833.7786,159953.8024,0.167871675,12298.39173,0.056738609,0.717191168,20787.37517,0.09590252,0,0,0,0,0,0,0,0,0.09590252
11,2024,Mt. Adams,30,16,0,14,192.9768,375.8042,1592,984,97,65,11,4.395897,0,0.9336408,1.62,0.13,143280,629844.1222,0,0,179.816,0.001254997,0.934895797,0,0,0,0,0,0,0,0,0,0,0
11,2024,Mt. Airy,30,16,0,14,192.9768,375.8042,8855.104818,4117.800593,2459.034396,1515.051742,311.7610082,4.395897,0.246881058,0.710275625,2.140346369,1,796959.4337,3503351.584,382045.1684,0.109051335,33247.99205,0.04171855,0.861045511,10291.83317,0.012913873,0,0,0,0,0,0,0,0,0.012913873
11,2024,Mt. Auburn,30,16,0,14,192.9768,375.8042,5192,2640,771,558,145,4.395897,0.15719697,0.789828237,1.851103211,1,467280,2054114.75,155958.743,0.075925039,12794.6,0.027381014,0.89313429,12263.96408,0.026245429,0,0,0,0,0,0,0,0,0.026245429
11,2024,Mt. Lookout,30,16,0,14,192.9768,375.8042,5018.193293,2134.056773,1254.803538,660.4338527,168.5965144,4.395897,0.016816196,0.97474487,2.359967974,0.13,451637.3964,1985351.476,13486.37924,0.006792943,1961.485848,0.004343055,0.985880868,0,0,0,0,0,0,0,0,0,0,0
11,2024,Mt. Washington,30,16,0,14,192.9768,375.8042,11815.2445,5463.880907,2649.821269,1560.902515,620.874501,4.395897,0.13778012,0.905267508,2.133691957,0.45,1063372.005,4674473.806,282910.7254,0.060522475,17868.75376,0.016803859,0.982593843,37682.57683,0.035436871,0,0,0,0,0,0,0,0,0.035436871
11,2024,North Avondale - Paddock Hills,30,16,0,14,192.9768,375.8042,4209.94927,1687.619875,609.4885337,370.5687978,55.37421821,4.395897,0.135145368,0.899629725,2.084645892,1,378895.4343,1665585.303,85711.17077,0.051460091,7752.162891,0.020459901,0.971549716,3354.095,0.008852297,0,0,0,0,0,0,0,0,0.008852297
11,2024,North Fairmount,30,16,0,14,192.9768,375.8042,1692.184726,793.0906921,393.0634845,194.2105012,82.01718377,4.395897,0.24195122,0.707927445,2.1,1,152296.6253,669480.2783,72112.7899,0.107714584,5027.343866,0.033010212,0.848652241,1677.860833,0.011017059,0,0,0,0,0,0,0,0,0.011017059
11,2024,Northside,30,16,0,14,192.9768,375.8042,8407,4175,1198,548,192,4.395897,0.123113772,0.876243378,2.010178004,1,756630,3326067.547,193163.3588,0.058075597,13468,0.017799981,0.952118956,58601.72017,0.07745096,0,0,0,0,0,0,0,0,0.07745096
11,2024,Oakley,30,16,0,14,192.9768,375.8042,11405.43659,6478.559484,1361.630191,602.2138047,115.1537598,4.395897,0.016825594,0.945798055,1.739411667,1,1026489.293,4512341.203,40964.76669,0.009078384,13056.08967,0.012719168,0.967595607,3540,0.003448648,0,0,0,0,0,0,0,0,0.003448648
11,2024,Over-the-Rhine,30,16,0,14,192.9768,375.8042,6180,3155,840,328,149,4.395897,0.203486529,0.847657366,1.818869231,0.65,556200,2444997.911,241266.2964,0.098677506,5642.91,0.010145469,0.956480341,294292.2627,0.529112303,0,0,0,0,0,0,0,0,0.529112303
11,2024,Pendleton,30,16,0,14,192.9768,375.8042,1163,558,238,154,36,4.395897,0.082437276,0.894813062,2.08,1,104670,460118.539,17286.9932,0.037570738,3458,0.033037164,0.965420965,0,0,0,0,0,0,0,0,0,0,0
